Shift (s),std_dev
-300,0.5158832141184849
-299,0.5127424057453942
-298,0.5096037896464354
-297,0.5064673267453004
-296,0.5033325197667593
-295,0.5002006756856098
-294,0.4970698982642618
-293,0.4939412799686893
-292,0.49081554120642285
-291,0.4876917578524862
-290,0.48456975920578216
-289,0.4814509112349853
-288,0.4783346034499422
-287,0.4752211994392725
-286,0.4721099984682697
-285,0.4690011006547902
-284,0.46589539134634766
-283,0.46279169084294114
-282,0.45969263436805474
-281,0.4565945986044226
-280,0.45350091175847473
-279,0.4504096394216085
-278,0.4473213870135266
-277,0.44423739600510637
-276,0.4411583873483392
-275,0.4380830381410429
-274,0.4350102252665475
-273,0.43193853893419143
-272,0.428873047489902
-271,0.425811653221069
-270,0.42275382035022163
-269,0.419701034355475
-268,0.41665181085344355
-267,0.4136058880298439
-266,0.4105644163833384
-265,0.40752806496858146
-264,0.4044961141415886
-263,0.4014683739292606
-262,0.39844537863628143
-261,0.3954262271630744
-260,0.3924130714828533
-259,0.38940414309002164
-258,0.3864020087401499
-257,0.38340375784912617
-256,0.3804137878473873
-255,0.3774278574996013
-254,0.3744488087800236
-253,0.37147602210559516
-252,0.36850922372271894
-251,0.36555011500608986
-250,0.3625980030583003
-249,0.3596534390244009
-248,0.35671690200894357
-247,0.35378925800917654
-246,0.3508670009358896
-245,0.3479539867942315
-244,0.3450492443328188
-243,0.34215183214965106
-242,0.339263984549066
-241,0.33638517245931265
-240,0.3335163985254019
-239,0.33065597681544867
-238,0.32780482087031015
-237,0.32496393036402604
-236,0.322133619347776
-235,0.31931124941487876
-234,0.3165013848607992
-233,0.31370450855874704
-232,0.3109171209396185
-231,0.3081424050488898
-230,0.3053776954567643
-229,0.30262713731236784
-228,0.2998884660725957
-227,0.29716454371599355
-226,0.2944535773297331
-225,0.2917557864040188
-224,0.289071988080938
-223,0.2864023601101509
-222,0.2837474389357993
-221,0.2811076518822807
-220,0.27848225496789275
-219,0.2758737663309866
-218,0.2732820238154855
-217,0.27070850835878063
-216,0.26815318749760314
-215,0.26561711544637706
-214,0.2630982687342603
-213,0.260601252686776
-212,0.258125708976195
-211,0.2556719391481188
-210,0.2532391176418306
-209,0.2508290181204658
-208,0.24844001190238632
-207,0.24607519403198366
-206,0.24373544294818122
-205,0.2414207506757099
-204,0.23913433163715608
-203,0.23687257337899087
-202,0.23463816434772924
-201,0.23243009490044128
-200,0.23025312530557923
-199,0.22810122855177822
-198,0.22598424015502425
-197,0.2238996953300239
-196,0.22184710003680175
-195,0.2198259206790842
-194,0.21784077733146212
-193,0.215892354151926
-192,0.2139798357523844
-191,0.21210372542585149
-190,0.21026910379959296
-189,0.2084719322619729
-188,0.20671677621265702
-187,0.20500049628102726
-186,0.20332490903704528
-185,0.2016947647216954
-184,0.2001112778624153
-183,0.1985739840121033
-182,0.1970821621064043
-181,0.1956362359856943
-180,0.1942379966751641
-179,0.1928881215153365
-178,0.19159154868770373
-177,0.19034675986279662
-176,0.18915437850506164
-175,0.18801845991960742
-174,0.1869399682477973
-173,0.18591388131857117
-172,0.1849430914064409
-171,0.18403267557987354
-170,0.18318513928096944
-169,0.18239494263213127
-168,0.18166510335203345
-167,0.1809956403700152
-166,0.18038994365737632
-165,0.17984223879779015
-164,0.17935706087380757
-163,0.1789376170303778
-162,0.17858367870595007
-161,0.17829348660374847
-160,0.17806583640807638
-159,0.17790032081671706
-158,0.1778019514924694
-157,0.17777470349703842
-156,0.17781127250384035
-155,0.17790901093548891
-154,0.17807357789302575
-153,0.1783014671072245
-152,0.1785898629893568
-151,0.1789424447423914
-150,0.17936082777168935
-149,0.17984773435854146
-148,0.1803946866212629
-147,0.18100312477348
-146,0.18167193114092184
-145,0.18240377189988718
-144,0.18319683093603928
-143,0.18404746612674516
-142,0.1849581992035505
-141,0.18592917659193187
-140,0.18695559845546883
-139,0.18803643392085242
-138,0.1891712222803061
-137,0.19036068664956454
-136,0.19160501489587475
-135,0.19290060637813158
-134,0.19424355397164933
-133,0.195637355595806
-132,0.1970799097695743
-131,0.19857070967189505
-130,0.2001082624381481
-129,0.2016920281231542
-128,0.20331884638257341
-127,0.20498619427097362
-126,0.2066971039323973
-125,0.20844886024837547
-124,0.21024328683040297
-123,0.21207643313397628
-122,0.21394826499177674
-121,0.21585926811330955
-120,0.21780795655108418
-119,0.21978752519178565
-118,0.2218020233534443
-117,0.22384952721977167
-116,0.22592939713976048
-115,0.22804094852260168
-114,0.23018198633984632
-113,0.23235304336704285
-112,0.23455259425849934
-111,0.23677850467380335
-110,0.23903168317510273
-109,0.2413112245175949
-108,0.2436195513822435
-107,0.2459525595912548
-106,0.24830823887506343
-105,0.2506866666580998
-104,0.2530887217830325
-103,0.25551447667153804
-102,0.2579618341958653
-101,0.26042964345313413
-100,0.26291576770627406
-99,0.26542038431387327
-98,0.26794387609655124
-97,0.2704883525707457
-96,0.27305289339402017
-95,0.2756331769048769
-94,0.2782299563056895
-93,0.28084249006739753
-92,0.2834681665227525
-91,0.28610919899141474
-90,0.2887665033567855
-89,0.29143911712459225
-88,0.2941276562919613
-87,0.2968317694285082
-86,0.29954911099968257
-85,0.30227870266207746
-84,0.30502254886419966
-83,0.30777657838264794
-82,0.31054105206446786
-81,0.3133193035822993
-80,0.316110766043588
-79,0.31891111388016413
-78,0.32172100633738676
-77,0.32454171470904075
-76,0.3273715299809921
-75,0.3302117268254261
-74,0.33306172244554494
-73,0.3359193786995515
-72,0.3387844401114979
-71,0.34165769987104316
-70,0.34454252362617727
-69,0.3474348387379373
-68,0.3503345755211024
-67,0.35324333650365114
-66,0.3561588995788636
-65,0.3590815823342714
-64,0.3620101663356014
-63,0.3649477266695063
-62,0.36789003312902546
-61,0.37083881076574
-60,0.37379596127076903
-59,0.3767592384588578
-58,0.3797265999900765
-57,0.38270129046197127
-56,0.3856817330724857
-55,0.38866802687479435
-54,0.3916586394287513
-53,0.39465382788942566
-52,0.3976545580351237
-51,0.4006610561006712
-50,0.40367240231949897
-49,0.40668840139891704
-48,0.4097098913888153
-47,0.4127356957627659
-46,0.4157640668886897
-45,0.4187960384992826
-44,0.4218337246430133
-43,0.42487462414220833
-42,0.42792019091894584
-41,0.4309688529141131
-40,0.4340226926621243
-39,0.4370780349220958
-38,0.4401373464298683
-37,0.4432010687803125
-36,0.4462690475099061
-35,0.44933980462051826
-34,0.45241346229652046
-33,0.45549110887780997
-32,0.4585708699086833
-31,0.46165336678309665
-30,0.4647379427989868
-29,0.46782725805488695
-28,0.47091777290699655
-27,0.4740097696338261
-26,0.4771041617263983
-25,0.4802013035655091
-24,0.4833002785581014
-23,0.4864005261786162
-22,0.4895032637169867
-21,0.4926086733511128
-20,0.49571663110795755
-19,0.49882700197916047
-18,0.5019386922875775
-17,0.5050535501276898
-16,0.5081684183806309
-15,0.5112860428025884
-14,0.5144055260006818
-13,0.5175253093817525
-12,0.5206467697042031
-11,0.5237681972913317
-10,0.5268926970537872
-9,0.5300176149379937
-8,0.5331439661047608
-7,0.5362719091023891
-6,0.5394003796101593
-5,0.5425294853123867
-4,0.5456620827331392
-3,0.5487943141789182
-2,0.5519283618693849
-1,0.5550625506198302
0,0.5581988545878106
1,0.5613888072354403
2,0.5645810409604267
3,0.5677746796708523
4,0.5709690872094065
5,0.5741647492759271
6,0.5773608940885472
7,0.5805594029922201
8,0.5837590325544206
9,0.5869601652138999
10,0.5901626505330141
11,0.5933669909469317
12,0.5965717009439578
13,0.5997778478021771
14,0.6029851548692162
15,0.6061931101043186
16,0.6094015996330637
17,0.6126105533631857
18,0.6158204052738309
19,0.6190316227448691
20,0.622243985048816
21,0.6254580569766296
22,0.6286728019446615
23,0.6318880822910403
24,0.6351026666495334
25,0.6383188259101801
26,0.6415362156727492
27,0.6447542639630199
28,0.6479721069653903
29,0.6511917039794712
30,0.6544116918902481
31,0.6576311223385747
32,0.6608514472075828
33,0.6640723472263133
34,0.6672935472428251
35,0.6705146700179372
36,0.6737356409818678
37,0.676957781231377
38,0.6801796654485577
39,0.6834027984513725
40,0.6866272193133433
41,0.6898521514945954
42,0.693076023373367
43,0.6963003512548288
44,0.6995253222632649
45,0.7027504098970393
46,0.70597552754697
47,0.7091998250947693
48,0.7124252988867735
49,0.7156509397344595
50,0.7188763810618054
51,0.722102281826115
52,0.7253285676597176
53,0.7285547755102336
54,0.7317808252245352
55,0.7350075001141506
56,0.7382353042401845
57,0.7414622255981711
58,0.7446898696000872
59,0.7479167564144777
60,0.7511429533201844
61,0.7543698877340023
62,0.7575969021397829
63,0.7608229748561105
64,0.7640500003917367
65,0.7672768579395204
66,0.7705034023090951
67,0.773728961471294
68,0.7769550583965915
69,0.7801807253696734
70,0.7834056536879217
71,0.7866299964734847
72,0.7898537762578108
73,0.7930774756741439
74,0.7963014797325901
75,0.7995243065712279
76,0.802747333466996
77,0.8059698151640949
78,0.8091918136800048
79,0.8124132049542958
80,0.815634407439487
81,0.8188560327728995
82,0.8220770880340942
83,0.825297776916168
84,0.8285183746873824
85,0.8317382047652848
86,0.8349576433393547
87,0.8381760884221527
88,0.8413941169818783
89,0.8446121171894161
90,0.847829995577204
91,0.8510468512290633
92,0.8542635340117027
93,0.8574784852441437
94,0.8606931851465234
95,0.8639080678315266
96,0.8671219282247615
97,0.8703351768692087
98,0.8735476996689717
99,0.8767596824400028
100,0.8799708775925541
101,0.8831815057898607
102,0.8863915507883066
103,0.8896009923352456
104,0.8928091872376024
105,0.8960167657579736
106,0.8992248218452269
107,0.9024314090930458
108,0.9056368884962279
109,0.9088425133740802
110,0.9120476918799927
111,0.9152516588061884
112,0.9184539724439318
113,0.9216555348341083
114,0.9248565449147086
115,0.9280558484936385
116,0.9312549705826658
117,0.9344542550065881
118,0.9376533241306156
119,0.9408503920243532
120,0.9440456653028579
121,0.9472406827306875
122,0.9504349622117017
123,0.95362816603102
124,0.956820139276322
125,0.9600117570080278
126,0.9632023957496265
127,0.9663918847707704
128,0.9695805789537748
129,0.9727687038802221
130,0.9759558300842035
131,0.9791412120502299
132,0.9823257141435666
133,0.9855090369163341
134,0.9886916799475685
135,0.9918728277891015
136,0.9950530371955237
137,0.998232559396541
138,1.0014109170578525
139,1.0045893308900458
140,1.0077660003057578
141,1.010941965950802
142,1.0141166668885475
143,1.0172907495287828
144,1.0204633046954759
145,1.0236346941384713
146,1.0268047633740183
147,1.0299738660182831
148,1.0331423381381948
149,1.0363092771505336
150,1.0394750520473053
151,1.042639271926744
152,1.0458021451405732
153,1.0489642542743731
154,1.0521252655658129
155,1.055284978422626
156,1.058443293102231
157,1.06160042346389
158,1.0647572697818237
159,1.0679121572506358
160,1.071065741057619
161,1.0742184558171564
162,1.077370069904433
163,1.0805204866984328
164,1.0836699885183465
165,1.086818047347324
166,1.0899650701500567
167,1.093110265640493
168,1.0962537581053249
169,1.099395875646342
170,1.1025367767004326
171,1.1056772009260325
172,1.108815993567238
173,1.1119538998315643
174,1.115090204538592
175,1.118224936069792
176,1.1213580937961112
177,1.1244899214662516
178,1.1276204368203755
179,1.130749349502124
180,1.1338764205976768
181,1.1370029343788097
182,1.14012745512938
183,1.143250724532141
184,1.1463732433231948
185,1.149494532375025
186,1.1526146252164757
187,1.155732790348906
188,1.158849530705588
189,1.161964810721421
190,1.1650789698012678
191,1.1681917500149965
192,1.1713029008781253
193,1.1744122457308914
194,1.1775202397379865
195,1.1806274208841756
196,1.1837324639365883
197,1.1868362817979827
198,1.1899382391344793
199,1.1930388205871691
200,1.196137874166864
201,1.1992351948824544
202,1.2023315191907367
203,1.2054261083986308
204,1.208518751239445
205,1.2116101249677098
206,1.2147002916360732
207,1.2177883345411034
208,1.2208749540836474
209,1.2239601365757407
210,1.2270441903327498
211,1.2301266679554115
212,1.2332070718630797
213,1.2362860452725575
214,1.2393636199656557
215,1.2424399202478458
216,1.24551413473601
217,1.2485862522787328
218,1.25165703379496
219,1.2547263483523234
220,1.2577939534937712
221,1.260860021324651
222,1.263924136221273
223,1.266986991468382
224,1.2700483588208107
225,1.2731085445474926
226,1.2761668250722207
227,1.2792240759830293
228,1.282279189942585
229,1.2853328456636004
230,1.2883844803763809
231,1.2914353126562121
232,1.294483919244121
233,1.2975310972459428
234,1.3005757211527182
235,1.3036188541012026
236,1.3066603358985984
237,1.3096999104266847
238,1.3127376268568123
239,1.3157739012488012
240,1.3188083924068854
241,1.32184108938451
242,1.3248721332188003
243,1.3279014663633297
244,1.3309286933592739
245,1.3339538491771545
246,1.3369776201702197
247,1.339999431716874
248,1.3430194801911743
249,1.3460384489019892
250,1.3490553997729933
251,1.3520706690232398
252,1.3550840721746003
253,1.3580957665427218
254,1.3611053772410298
255,1.3641130359139964
256,1.3671195656299469
257,1.3701241600286325
258,1.37312693308698
259,1.3761276912721891
260,1.3791269471159777
261,1.3821242129277456
262,1.3851193548390583
263,1.3881129595205886
264,1.3911047476986516
265,1.394094820992842
266,1.3970831123362077
267,1.4000696459047637
268,1.4030544851031566
269,1.40603739196111
270,1.409018331395333
271,1.4119977105089965
272,1.4149750897389362
273,1.4179505923038576
274,1.4209239704073657
275,1.4238957563308936
276,1.4268650496741002
277,1.429832641510782
278,1.432798593921553
279,1.4357625229194295
280,1.4387250784773205
281,1.441684955470121
282,1.4446435541490348
283,1.4476002889775046
284,1.450555018669112
285,1.453507426474895
286,1.456457997452387
287,1.4594067650784852
288,1.462354110435434
289,1.4652988907530342
290,1.468241555418603
291,1.471182898272217
292,1.4741216423287533
293,1.4770587387525598
294,1.4799932641043858
295,1.4829262977557045
296,1.48585730584743
297,1.488786402549125
298,1.4917134884681813
299,1.4946390382513706
300,1.4975623288644557
